path,pd_categories,pd_count,uz_level
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_67.html,name,1,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_68.html,name,1,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_69.html,name,7,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_70.html,name,2,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_71.html,"",0,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_72.html,name,7,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_73.html,"",0,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_74.html,name,1,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_77.html,name,2,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_78.html,name,2,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_79.html,name,2,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_82.html,name,2,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_83.html,name,2,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_84.html,name,2,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_85.html,name,2,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_86.html,name,2,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_87.html,"",0,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_88.html,"",0,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_89.html,name,2,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_91.html,name,2,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_92.html,name,1,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_93.html,"",0,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_94.html,name,2,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_95.html,name,5,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_96.html,name,2,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_98.html,name,1,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_99.html,"",0,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_104.html,name,6,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_111.html,name,7,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_114.html,name,6,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_116.html,name,6,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_119.html,name,6,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_120.html,name,7,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_130.html,name,1,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_132.html,name,1,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_136.html,name,2,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_138.html,name,2,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_140.html,name,1,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_142.html,name,2,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_143.html,name,2,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_145.html,name,2,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_148.html,name,1,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_153.html,name,1,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_156.html,name,1,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_159.html,name,17,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_163.html,name,1,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_164.html,"",0,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_173.html,name,2,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_18.html,name,2,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_184.html,name,2,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_189.html,name,2,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_199.html,name,3,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_202.html,"",0,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_203.html,name,15,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_206.html,name,1,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_21.html,name,2,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_210.html,name,1,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_211.html,name,1,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_214.html,"",0,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_216.html,name,4,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_22.html,"bank_card, name",4,УЗ-3
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_220.html,name,3,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_221.html,name,3,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_224.html,name,1,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_230.html,name,5,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_239.html,name,1,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_246.html,name,2,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_247.html,name,2,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_250.html,name,1,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_254.html,name,5,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_257.html,name,1,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_277.html,name,2,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_284.html,name,6,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_285.html,name,6,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_287.html,name,6,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_288.html,name,6,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_29.html,name,2,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_291.html,name,6,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_294.html,name,5,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_295.html,name,6,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_3.html,name,5,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_312.html,name,6,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_320.html,name,6,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_321.html,name,6,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_328.html,name,6,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_330.html,name,6,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_334.html,name,6,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_335.html,name,6,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_342.html,name,5,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_350.html,name,6,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_351.html,name,6,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_354.html,name,6,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_362.html,name,6,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_370.html,name,6,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_372.html,name,6,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_374.html,name,5,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_376.html,name,6,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_38.html,name,6,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_381.html,name,6,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_383.html,name,6,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_385.html,name,6,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_387.html,name,6,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_388.html,name,6,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_393.html,name,6,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_4.html,name,5,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_402.html,name,6,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_409.html,name,6,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_415.html,"name, phone",20,УЗ-4
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_427.html,name,7,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_434.html,name,7,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_439.html,name,2,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_443.html,name,2,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_451.html,name,20,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_455.html,name,18,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_461.html,name,7,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_471.html,name,20,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_481.html,name,7,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_482.html,name,7,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_483.html,name,21,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_484.html,"",0,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_486.html,name,31,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_50.html,"email, name",7,УЗ-4
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_62.html,"",0,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_75.html,"",0,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_76.html,"",0,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_80.html,name,1,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_81.html,"",0,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_9.html,name,1,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_90.html,name,2,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/page_97.html,name,2,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/Доки/%D0%92.%D0%90.-%D0%9E%D1%80%D0%BB%D0%BE%D0%B2%D1%83-%D0%BE%D1%82-%D0%90.%D0%98.-%D0%90%D0%BD%D1%82%D0%BE%D0%BD%D0%BE%D0%B2%D0%B0.pdf,"",0,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/Доки/%D0%9E_%D1%82%D0%B5%D0%BA%D1%83%D1%89%D0%B5%D0%B8%CC%86_%D1%86%D0%B5%D0%BD%D0%BE%D0%B2%D0%BE%D0%B8%CC%86_%D1%81%D0%B8%D1%82%D1%83%D0%B0%D1%86%D0%B8%D0%B8_5_%D0%BC%D0%B0%D1%80%D1%82%D0%B0_2025_%D0%B3%D0%BE%D0%B4%D0%B0.pdf,"",0,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/Доки/%D0%BE%D0%B1%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D0%BA%D0%B8%20%D0%BF%D0%B5%D1%80%D1%81%D0%BE%D0%BD%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D1%85%20%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85%20dg-yug.ru.pdf,"",0,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/Доки/1679555052_Центр событий РБК .pdf,"",0,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/Доки/1725542163_Медиакит РБК 360.pdf,"",0,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/Доки/1725542279_Отраслевые форумы РБК 2024.pdf,"",0,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/Доки/1725542337_Медиакит РБК Телеканал.pdf,"",0,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/Доки/1725542351_Медиакит РБК Онлайн.pdf,"",0,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/Доки/1738660894_Приложения к договору субаренды (2).pdf,"",0,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/Доки/20240306_fin_result_2023.pdf,"bank_card, name",29,УЗ-3
/DATA/ПДнDataset/share/Выгрузки/Сайты/Доки/20241017-euco-conclusions-en.pdf,"",0,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/Доки/ADV21-2024-Monthly-Canal-Operations-Summary-June-2024.pdf,"",0,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/Доки/COMPS-1071.pdf,"",0,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/Доки/FCC-12-9A1.pdf,"",0,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/Доки/GlobalCriticalMineralsOutlook2024.pdf,bank_card,3,УЗ-3
/DATA/ПДнDataset/share/Выгрузки/Сайты/Доки/HEAD%204q2024%20release%20050324.pdf,"name, phone",21,УЗ-4
/DATA/ПДнDataset/share/Выгрузки/Сайты/Доки/Paulzovatelskoe_soglashenie_PAOSPB.pdf,"email, name",17,УЗ-4
/DATA/ПДнDataset/share/Выгрузки/Сайты/Доки/Privacy_policy_upd.pdf,"email, inn, name, passport",35,УЗ-3
/DATA/ПДнDataset/share/Выгрузки/Сайты/Доки/Russia.pdf,"",0,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/Доки/Strategiya_razblokirovki_aktivov_SPB_Banka.pdf,"",0,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/Доки/Terms_of_service_upd.pdf,"email, inn, name, passport",39,УЗ-3
/DATA/ПДнDataset/share/Выгрузки/Сайты/Доки/contract.pdf,"",0,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/Доки/license_telematika_2017-2022.pdf,"",0,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/Доки/mcs2025-rare-earths.pdf,email,1,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/Доки/neutrality-treaty.pdf,"",0,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/Доки/preprint-frn-2023-critical-materials-list.pdf,email,1,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/Доки/presentation.pdf,"",0,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/Доки/price-list.pdf,"email, name, phone",4,УЗ-4
/DATA/ПДнDataset/share/Выгрузки/Сайты/Доки/pril1_14112652.pdf,name,3,""
/DATA/ПДнDataset/share/Выгрузки/Сайты/Доки/rbc.pdf,"email, name",16,УЗ-4
/DATA/ПДнDataset/share/Выгрузки/Сайты/Доки/subscribe_rules.pdf,"email, name",3,УЗ-4
/DATA/ПДнDataset/share/Выгрузки/дочерние предприятия/Employes/servisnaya_zayavka_vyezd_inzhenera.txt,"email, name, phone",6,УЗ-4
/DATA/ПДнDataset/share/Выгрузки/дочерние предприятия/Employes/zayavka_na_propusk_v_zhk.txt,"name, phone",6,УЗ-4
/DATA/ПДнDataset/share/Выгрузки/дочерние предприятия/Employes/doverennost_na_poluchenie_posylki.txt,"name, phone",5,УЗ-4
/DATA/ПДнDataset/share/Выгрузки/дочерние предприятия/Employes/akt_priema_peredachi_rabochego_mesta.txt,"name, passport, phone",7,УЗ-3
/DATA/ПДнDataset/share/Выгрузки/дочерние предприятия/Employes/perepiska_email_dostavka_kresla.txt,"email, name, phone",14,УЗ-4
/DATA/ПДнDataset/share/Выгрузки/дочерние предприятия/Employes/zayavka_kompensaciya_interneta.txt,"email, name, phone",9,УЗ-4
/DATA/ПДнDataset/share/Выгрузки/дочерние предприятия/Employes/soglasie_na_obrabotku_pd.txt,"email, name, phone",7,УЗ-4
/DATA/ПДнDataset/share/Выгрузки/дочерние предприятия/Employes/anketa_dms.txt,"email, name, passport, phone",12,УЗ-3
/DATA/ПДнDataset/share/Выгрузки/дочерние предприятия/Employes/zayavlenie_dostavka_oborudovaniya_domoi.txt,"email, name, phone",5,УЗ-4
/DATA/ПДнDataset/share/Выгрузки/дочерние предприятия/Employes/raspiska_poluchenie_noutbuka.txt,"name, phone",5,УЗ-4
/DATA/ПДнDataset/share/Документы партнеров/%D0%92%D1%81%D0%B5%D1%80%D0%BE%D1%81%D1%81%D0%B8%D0%B9%D1%81%D0%BA%D0%B0%D1%8F_%D0%BF%D0%B5%D1%80%D0%B5%D0%BF%D0%B8%D1%81%D1%8C_%D0%B6%D0%B8%D0%B2%D0%BE%D1%82%D0%BD%D1%8B%D1%85.pdf,name,23,""
/DATA/ПДнDataset/share/Документы партнеров/Sport24_Mediakit_2024.pdf,"email, name",30,УЗ-4
/DATA/ПДнDataset/share/Документы партнеров/VKCT_Soglashenie_ob_informacionnom_vzaimodeistvii.pdf,name,15,""
/DATA/ПДнDataset/share/Документы партнеров/VK_Soglashenie_ob_informacionnom_vzaimodeistvii.pdf,name,14,""
/DATA/ПДнDataset/share/Документы партнеров/agreement_reg.pdf,"email, name",19,УЗ-4
/DATA/ПДнDataset/share/Документы партнеров/agreement_reg_extra.pdf,"email, name",29,УЗ-4
/DATA/ПДнDataset/share/Документы партнеров/capsula_instruction.pdf,"name, phone",20,УЗ-4
/DATA/ПДнDataset/share/Документы партнеров/capsula_neo_instruction.pdf,"name, phone",23,УЗ-4
/DATA/ПДнDataset/share/Документы партнеров/google_privacy_policy_en.pdf,"",0,""
/DATA/ПДнDataset/share/Документы партнеров/google_terms_of_service_en.pdf,"",0,""
/DATA/ПДнDataset/share/Документы партнеров/ok_history_new.pdf,name,8,""
/DATA/ПДнDataset/share/Документы партнеров/politika_konfidencialnosti.pdf,"inn, name, passport",27,УЗ-3
/DATA/ПДнDataset/share/Документы партнеров/rules.pdf,"email, inn, name, passport, phone",379,УЗ-3
/DATA/ПДнDataset/share/Документы партнеров/version-090924.pdf,"email, inn, name, passport, phone",54,УЗ-3
/DATA/ПДнDataset/share/Документы партнеров/version-300824.pdf,"email, name",8,УЗ-4
/DATA/ПДнDataset/share/Прочее/%20%D1%81%D0%BE%D0%B3%D0%BB%D0%B0%D1%88%D0%B5%D0%BD%D0%B8%D0%B5.pdf,"email, name",30,УЗ-4
/DATA/ПДнDataset/share/Прочее/%D0%90%D0%BD%D0%BD%D0%BE%D1%82%D0%B0%D1%86%D0%B8%D1%8F%20%D0%90%D0%9F%D0%A6%D0%9F%D0%B8%D0%A6%D0%AD.pdf,email,2,""
/DATA/ПДнDataset/share/Прочее/%D0%91%D1%83%D1%85%D0%B3%D0%B0%D0%BB%D1%82%D0%B5%D1%80.pdf,name,1,""
/DATA/ПДнDataset/share/Прочее/%D0%98%D0%90_%D0%9E%D1%82%D1%87%D0%B5%D1%82_%D0%A1%D0%9E%D0%A3%D0%A2_14.05.2024_%D1%81%D0%B6%D0%B0%D1%82%D1%8B%D0%B9.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/%D0%98%D0%B7%D0%BC%D0%B5%D0%BD%D0%B5%D0%BD%D0%B8%D1%8F%20%D0%B2%20%D0%A3%D1%81%D1%82%D0%B0%D0%B2%20%D0%BE%D1%82%2013%20%D0%B4%D0%B5%D0%BA%D0%B0%D0%B1%D1%80%D1%8F%202022.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/%D0%98%D0%B7%D0%BC%D0%B5%D0%BD%D0%B5%D0%BD%D0%B8%D1%8F%20%D0%B2%20%D0%A3%D1%81%D1%82%D0%B0%D0%B2%20%D0%BE%D1%82%2024%20%D1%81%D0%B5%D0%BD%D1%82%D1%8F%D0%B1%D1%80%D1%8F%202024.pdf,name,5,""
/DATA/ПДнDataset/share/Прочее/%D0%98%D0%B7%D0%BC%D0%B5%D0%BD%D0%B5%D0%BD%D0%B8%D1%8F%20%D0%B2%20%D0%A3%D1%81%D1%82%D0%B0%D0%B2%20%D0%BE%D1%82%2028%20%D0%BC%D0%B0%D1%80%D1%82%D0%B0%202022.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F_%D0%93%D0%BE%D1%81%D1%83%D1%81%D0%BB%D1%83%D0%B3%D0%B8.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F_%D0%9C%D0%A4%D0%A6.pdf,phone,3,""
/DATA/ПДнDataset/share/Прочее/%D0%9A%D0%94-015.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/%D0%9A%D0%B0%D0%BB%D0%B5%D0%BD%D0%B4%D0%B0%D1%80%D1%8C_%D0%B0%D0%B1%D0%B8%D1%82%D1%83%D1%80%D0%B8%D0%B5%D0%BD%D1%82%D0%B0_%D0%91%D0%B0%D0%BA%D0%B0%D0%BB%D0%B0%D0%B2%D1%80%D0%B8%D0%B0%D1%82.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/%D0%9E%D0%B1%D1%8A%D0%B5%D0%BA%D1%82%D1%8B_%D0%B2%D0%BE%D1%81%D0%BF%D0%B8%D1%82%D0%B0%D0%BD%D0%B8%D1%8F.pdf,name,7,""
/DATA/ПДнDataset/share/Прочее/%D0%9E%D1%81%D0%BD%D0%BE%D0%B2%D1%8B%20%D1%85%D0%BE%D1%80%D0%B5%D0%BE%D0%B3%D1%80%D0%B0%D1%84%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%BE%D0%B3%D0%BE%20%D0%B8%D1%81%D0%BF%D0%BE%D0%BB%D0%BD%D0%B8%D1%82%D0%B5%D0%BB%D1%8C%D1%81%D1%82%D0%B2%D0%B0.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/%D0%9F%D0%9F_2025_19.01.2025_%D0%B8%D1%82%D0%BE%D0%B31.pdf,name,54,""
/DATA/ПДнDataset/share/Прочее/%D0%9F%D0%A4%D0%A5%D0%94%202022%20%20%20%D0%B8%D0%B7%D0%BC%2001%20%D1%81%20%D0%BE%D1%82%D1%82%D0%B8%D1%81%D0%BA%D0%BE%D0%BC.pdf,"inn, name, passport, phone",22,УЗ-3
/DATA/ПДнDataset/share/Прочее/%D0%9F%D0%A4%D0%A5%D0%94%202022%20%20%20%D0%B8%D0%B7%D0%BC%2002%20%D1%81%20%D0%BE%D1%82%D1%82%D0%B8%D1%81%D0%BA%D0%BE%D0%BC.pdf,"bank_card, inn, name, passport, phone",24,УЗ-3
/DATA/ПДнDataset/share/Прочее/%D0%9F%D0%A4%D0%A5%D0%94%202022%20%20%20%D0%B8%D1%81%D1%85%D0%BE%D0%B4%D0%BD%D1%8B%D0%B9%20%D1%81%20%D0%BE%D1%82%D1%82%D0%B8%D1%81%D0%BA%D0%BE%D0%BC.pdf,"bank_card, inn, name, passport, phone",21,УЗ-3
/DATA/ПДнDataset/share/Прочее/%D0%9F%D0%A4%D0%A5%D0%94%202023%20%20%20%D0%B8%D1%81%D1%85%D0%BE%D0%B4%D0%BD%D1%8B%D0%B9%20%D1%81%20%D0%BE%D1%82%D1%82%D0%B8%D1%81%D0%BA%D0%BE%D0%BC.pdf,"bank_card, inn, name, passport, phone",22,УЗ-3
/DATA/ПДнDataset/share/Прочее/%D0%9F%D0%BE%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D0%B5_2025_%D0%A3%D1%82%D0%B2%D0%B5%D1%80%D0%B6%D0%B4%D0%B5%D0%BD%D0%BE_%D0%9E%D1%80%D0%B3%D0%BA%D0%BE%D0%BC%D0%B8%D1%82%D0%B5%D1%82%D0%BE%D0%BC.pdf,name,25,""
/DATA/ПДнDataset/share/Прочее/%D0%9F%D1%80%D0%B8%D0%BA%D0%B0%D0%B7%20%E2%84%96%201072%20(%D0%94%20999.027.02).pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/%D0%9F%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D0%B5%207%20(%D0%A2%D0%B0%D0%B3%D0%B0%D0%BD%D1%80%D0%BE%D0%B3).pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/%D0%9F%D1%83%D0%B1%D0%BB%D0%B8%D1%87%D0%BD%D1%8B%D0%B9%20%D0%BE%D1%82%D1%87%D1%91%D1%82%20%D0%A2%D0%9A%20%D0%AE%D0%A4%D0%A3.pdf,"bank_card, name",86,УЗ-3
/DATA/ПДнDataset/share/Прочее/%D0%9F%D1%83%D0%B1%D0%BB%D0%B8%D1%87%D0%BD%D1%8B%D0%B9_%D0%BE%D1%82%D1%87%D1%91%D1%82_%D0%A2%D0%9A_%D0%AE%D0%A4%D0%A3_2024.pdf,"name, passport",79,УЗ-3
/DATA/ПДнDataset/share/Прочее/%D0%9F112-%D0%9E%D0%94_%D0%9F%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B0%20%D0%B2%D0%BE%D1%81%D0%BF%D0%B8%D1%82%D0%B0%D0%BD%D0%B8%D1%8F.pdf,name,43,""
/DATA/ПДнDataset/share/Прочее/%D0%9F1620_%D0%9F%D0%BB%D0%B0%D0%BD%20%D0%92%D0%A0%20%D0%BD%D0%B0%202021-2022%20%D1%83%D1%87.%D0%B3%D0%BE%D0%B4.pdf,name,504,""
/DATA/ПДнDataset/share/Прочее/%D0%9F168-%D0%9E%D0%94%2037.05.01.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/%D0%9F1719%20%D0%9C%D0%B5%D0%B6%D0%B4%D1%83%D0%BD%20%D1%88%D0%BA%D0%BE%D0%BB%D0%B0%20%D0%B1%D0%B8%D0%B7%D0%BD%D0%B5%D1%81%D0%B0.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/%D0%9F179-%D0%9E%D0%94%2044.03.03.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/01.04.00.pdf,name,32,""
/DATA/ПДнDataset/share/Прочее/%D0%9F180-%D0%9E%D0%94%2044.03.04.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/%D0%9F181-%D0%9E%D0%94%2044.03.05.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/%D0%9F182-%D0%9E%D0%94%2044.04.02.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/%D0%9F183-%D0%9E%D0%94%2044.04.03.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/%D0%9F184-%D0%9E%D0%94%2044.04.04.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/%D0%9F186-%D0%9E%D0%94%2009.04.01.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/%D0%9F187-%D0%9E%D0%94%2010.05.03.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/%D0%9F1923.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/%D0%9F320-%D0%9E%D0%94_%D0%9F%D1%80%D0%BE%D1%84%D0%BE%D0%B1%D1%83%D1%87%D0%B5%D0%BD%D0%B8%D0%B5_%D0%AE%D0%A4%D0%A3.pdf,name,20,""
/DATA/ПДнDataset/share/Прочее/%D0%9F385-%D0%9E%D0%94.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/%D0%A0%D0%90%D0%A1%D0%9F1035-%D1%80%20HR.pdf,name,12,""
/DATA/ПДнDataset/share/Прочее/%D0%A0%D0%90%D0%A1%D0%9F211-%D1%80%20%20%D0%B0%D0%BA%D1%82%D1%83%D0%B0%D0%BB%D0%B8%D0%B7%D0%B0%D1%86%D0%B8%D1%8F%20%20%D0%B4%D0%BE%D0%B3%D0%BE%D0%B2%D0%BE%D1%80%D0%BE%D0%B2_0.pdf,"email, name",6,УЗ-4
/DATA/ПДнDataset/share/Прочее/%D0%A0%D0%90%D0%A1_127-%D1%80%20%D0%90%D1%81%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D1%86%D0%B8%D1%8F.pdf,name,4,""
